446	1273820996.0	1273822917.0	32.7890288667	-97.3454546833	9842
5271	1273821754.0	1273822682.0	30.2636079743	-97.7395677567	9246
5556	1273822856.0	1273825337.0	37.776422099	-122.3943257332	16947
7370	1273820897.0	1273821636.0	55.869147063	-4.4355583191	76686
8751	1273822336.0	1273823344.0	30.9134212667	-93.9956000667	978034
10962	1273822638.0	1273825143.0	55.5928307675	13.0066752434	58835
11143	1273822209.0	1273823816.0	39.1798446122	-76.6709661484	24767
18638	1273820972.0	1273822899.0	47.07198595	15.43001175	606365
19957	1273821674.0	1273824351.0	50.3348572833	6.9455752833	902861
30192	1273821103.0	1273823230.0	59.9117024167	10.7421515	28022
38031	1273823313.0	1273825725.0	59.8974933333	10.6151156167	1113398
38588	1273823672.0	1273824442.0	21.5548852664	39.1306829453	400881
38588	1273823633.0	1273825073.0	21.5551197616	39.1313803196	996997
55272	1273823040.0	1273825466.0	59.3363686182	18.0680572987	84108
56644	1273822461.0	1273823277.0	55.5937462013	13.0077910423	60576
62044	1273821744.0	1273823649.0	55.8656975719	-4.2665201426	114741
64011	1273823104.0	1273825103.0	58.7847737044	16.9218635559	90963
97025	1273822961.0	1273823941.0	59.3197032832	18.0802345276	82132
105080	1273822659.0	1273824401.0	49.95464336	15.79238909	1113391
105080	1273822377.0	1273822995.0	49.9512534333	15.7940441333	1113360
