1,1921.0,32.7890288667,-97.3454546833,9842.0
2,928.0,30.2636079743,-97.7395677567,9246.0
3,2481.0,37.776422099,-122.3943257332,16947.0
4,739.0,55.869147063,-4.4355583191,76686.0
5,1008.0,30.9134212667,-93.9956000667,978034.0
6,2505.0,55.5928307675,13.0066752434,58835.0
7,1607.0,39.1798446122,-76.6709661484,24767.0
8,1927.0,47.07198595,15.43001175,606365.0
9,2677.0,50.3348572833,6.9455752833,902861.0
10,2127.0,59.9117024167,10.7421515,28022.0
11,2412.0,59.8974933333,10.6151156167,1113398.0
12,770.0,21.5548852664,39.1306829453,400881.0
13,1440.0,21.5551197616,39.1313803196,996997.0
14,2426.0,59.3363686182,18.0680572987,84108.0
15,816.0,55.5937462013,13.0077910423,60576.0
16,1905.0,55.8656975719,-4.2665201426,114741.0
17,1999.0,58.7847737044,16.9218635559,90963.0
18,980.0,59.3197032832,18.0802345276,82132.0
19,1742.0,49.95464336,15.79238909,1113391.0
20,618.0,49.9512534333,15.7940441333,1113360.0
