1,2110.0,32.7861222666,-96.7884001136,25998.0
2,1861.0,32.7851210733,-96.7879106104,25995.0
3,1061.0,32.7820320833,-96.7872022833,779714.0
4,1771.0,55.5937462013,13.0077910423,60576.0
5,2165.0,24.7274790672,46.66462183,343660.0
6,799.0,47.1732391,27.5806013333,1112221.0
7,1808.0,47.1732398833,27.58064775,1112211.0
8,1076.0,47.1732398833,27.58064775,1112203.0
9,2199.0,41.0320875826,-73.7680006027,666310.0
10,2064.0,46.00445515,16.5542948333,385322.0
11,900.0,51.21475905,-0.79629671,1062487.0
12,2484.0,53.5638559167,8.5878781833,1112135.0
13,1083.0,59.3124763619,18.0824446678,78037.0
14,1267.0,49.87047541,8.6575576,174544.0
15,1981.0,57.1058626667,13.0372801333,1112349.0
16,1143.0,59.3231957446,18.0670380592,69788.0
17,792.0,57.7001302373,11.9937076948,905235.0
18,632.0,59.3998572302,17.8887140751,489565.0
19,2536.0,57.6324571667,18.2882431333,152470.0
20,1084.0,55.7054140544,13.1867587566,58876.0
