poi_id,eff_time,lat,lon,times
1.0,1504.0,36.10293,-115.16073,23372.0
2.0,1938.0,59.37801,18.00629,189012.0
3.0,1074.0,3.08042,101.61229,64960.0
4.0,1349.0,59.85952,17.66099,112767.0
5.0,921.0,65.60847,22.13538,76051.0
6.0,1054.0,56.02583,14.17566,1111336.0
7.0,1054.0,40.76681,-73.99558,1094075.0
8.0,1780.0,-33.87066,150.90636,270693.0
9.0,1823.0,59.34496,18.01017,208412.0
10.0,1112.0,21.56886,39.16356,233340.0
11.0,859.0,34.38719,-118.5675,55635.0
12.0,812.0,37.54184,126.97723,1075433.0
13.0,2042.0,52.32962,5.5957,531090.0
14.0,1216.0,59.91411,10.76714,460012.0
15.0,1262.0,59.45115,18.0153,629824.0
16.0,2172.0,34.09525,-118.31445,39145.0
17.0,1559.0,59.07201,16.42185,1046647.0
18.0,1894.0,56.16705,14.87532,76023.0
19.0,846.0,56.93869,14.82126,684542.0
20.0,725.0,34.61392,-118.15582,923237.0
21.0,1748.0,34.00462,-118.49428,53585.0
22.0,1036.0,49.25017,17.71058,1094118.0
23.0,940.0,51.18841,-0.18559,321810.0
24.0,2612.0,48.81439,9.16724,64826.0
25.0,1856.0,59.3585,18.01161,108209.0
26.0,2127.0,59.86214,17.6258,417613.0
27.0,2023.0,59.90398,10.71259,26888.0
28.0,2644.0,63.16755,14.47913,1111309.0
29.0,1834.0,10.7701,106.68539,781153.0
30.0,825.0,40.57321,-105.07005,43629.0
