poi_id,eff_time,lat,lon,times
1,2250.0,33.4895410167,-117.6987929167,441562.0
2,1772.0,37.7820154667,-122.4174992,518821.0
3,2141.0,30.2954757167,-97.7842640833,10577.0
4,2267.0,35.817873695,-78.8404736752,884647.0
5,1696.0,39.6815039897,-104.9616193771,714596.0
6,2065.0,34.8711028167,33.6074206333,771969.0
7,1948.0,34.1019928411,-118.3397108316,321787.0
8,2364.0,59.9144712268,10.7502326952,393778.0
9,2173.0,55.2534517,22.28512567,1111128.0
10,2671.0,34.0903954,-118.3846261,114459.0
11,1523.0,34.0978478197,-118.3656488825,197710.0
12,1851.0,59.3416866694,18.0453550816,881496.0
13,1253.0,41.73118311,-85.97876292,332854.0
14,1058.0,43.0058256333,-88.2334621,943125.0
15,948.0,32.7522735667,-117.2120522,1111116.0
16,2077.0,37.3664565757,-121.9263339043,33472.0
17,959.0,30.6354472814,-96.3026869297,440657.0
18,1058.0,41.3113832474,-105.5941593647,908125.0
19,983.0,37.7460232333,-122.4269669667,88877.0
20,1993.0,59.2928557812,18.0795947174,1070845.0
21,957.0,33.9937620667,-117.0569615,1111132.0
22,2325.0,34.0890611167,-118.3785481333,457977.0
23,2295.0,32.9151748967,-97.1028649807,980709.0
24,807.0,38.5678616833,-121.4896182333,281400.0
25,899.0,35.7015213,139.7427451333,734182.0
26,1894.0,33.6217367333,-111.8733928833,572219.0
27,818.0,37.3854636167,-122.1048297833,760793.0
28,1460.0,32.2228764129,-110.9665167332,35788.0
29,2178.0,35.8895864667,128.6090255,972894.0
30,892.0,55.6294232026,12.645905489,1108753.0
