poi_id,eff_time,lat,lon,times
1,2409.0,59.3602495502,17.9943716526,98285.0
2,1104.0,57.7778630527,14.1618153792,666518.0
3,1408.0,52.34663755,4.9174067667,28130.0
4,2116.0,49.9077391333,10.9301764333,1111796.0
5,655.0,57.7372326569,12.1042291672,1003490.0
6,2099.0,26.0715671789,-80.1455426216,292850.0
7,1062.0,50.0505532401,8.5717391968,159297.0
8,1226.0,37.9714702737,23.726670742,17969.0
9,1236.0,51.7821499194,5.7107844347,688098.0
10,2406.0,48.8959430521,9.1904228926,990141.0
11,1454.0,51.8794326782,0.8585205078,731976.0
12,1031.0,59.3495199771,18.1005871296,63564.0
13,1608.0,50.1733612,8.5277986,477166.0
14,1621.0,50.87163817,4.29297769,417937.0
15,2191.0,50.9408862058,6.9457317955,79387.0
16,1594.0,59.3362458625,18.0691671265,77946.0
17,984.0,59.3308253598,18.0717802048,73120.0
18,2403.0,51.5268793513,-0.128545414,112260.0
19,2196.0,59.9144470446,10.7526641922,362326.0
20,1414.0,50.105221593,14.266551733,216740.0
21,1151.0,60.1582008605,24.9339984752,1066852.0
22,1695.0,39.5226516384,-119.8129865527,441210.0
23,2633.0,50.1083799862,8.6650103331,1111764.0
24,2599.0,60.14970177,15.19810795,928078.0
25,1209.0,55.3834800833,14.0629419833,429091.0
26,1902.0,42.388086319,-71.1402457952,791828.0
27,2063.0,58.33082505,15.1114145833,850569.0
28,2251.0,52.4849786333,13.3460713,735697.0
29,2233.0,26.0738972914,-80.1351751269,792000.0
30,2654.0,54.3443090195,10.1332065791,1111727.0
