59866	1273846004.0	1273848699.0	32.7883782833	-79.9380856	197201
32990	1273848183.0	1273848843.0	37.15888835	-93.2732535667	107220
10719	1273847612.0	1273849847.0	29.7010768485	-95.6439858529	1115764
44029	1273847482.0	1273850114.0	24.6984225167	46.7814298333	999085
3273	1273848322.0	1273849330.0	32.8864436667	-97.2588324	354568
39367	1273847116.0	1273848816.0	21.3097062069	-157.8612613678	291233
105144	1273845676.0	1273847390.0	34.1615691333	-84.5384563	886545
129196	1273846668.0	1273848824.0	33.84383795	-112.1329194833	930308
30806	1273846708.0	1273849179.0	39.98012632	-86.07248741	1115691
115169	1273848004.0	1273850041.0	53.5506112	9.96053	812593
3716	1273847224.0	1273849333.0	33.8765304167	-98.5410125167	152239
142802	1273845986.0	1273848600.0	32.9663720333	-97.0379933	19638
3985	1273848634.0	1273849801.0	30.3041660667	-97.72658585	14700
55256	1273846790.0	1273848771.0	57.7012787	11.9731827833	165801
109848	1273845612.0	1273847553.0	59.9120407104	10.7351074219	856790
19736	1273848554.0	1273850343.0	42.8841739599	-85.7077964381	459116
38292	1273845699.0	1273847232.0	43.9323177167	-78.8801687833	1008989
104802	1273846302.0	1273847975.0	49.96101647	18.58643996	731101
3205	1273848518.0	1273851029.0	30.266832721	-97.7437198162	25634
151466	1273848421.0	1273850219.0	41.3245822	-72.17554015	857910
3988	1273845683.0	1273846786.0	30.1746911864	-97.8236603737	907219
5895	1273848224.0	1273850568.0	38.3361515143	-122.7050461769	1115814
39005	1273847878.0	1273850263.0	38.4613101167	-77.4734096667	441135
106690	1273845967.0	1273846866.0	60.6183533	15.6640962333	1115624
19612	1273847821.0	1273850239.0	36.9178089333	-84.1266758	982062
11533	1273848155.0	1273848814.0	32.6865437167	-117.1800801	175996
4149	1273846274.0	1273848363.0	34.6025945167	-82.61763095	862838
142	1273846280.0	1273847861.0	38.0447852167	-96.63985505	1115650
12711	1273845670.0	1273848059.0	51.48461663	11.96902644	1049279
1594	1273849022.0	1273851613.0	18.3961486935	-65.9973299503	102501
