poi_id,eff_time,lat,lon,times
1.0,2651.0,37.82112,-122.28744,497551.0
2.0,1366.0,33.92617,-83.39553,157039.0
3.0,2696.0,33.93637,-117.41399,483037.0
4.0,1341.0,51.31627,12.34892,1113620.0
5.0,1302.0,39.96772,-76.7407,1009595.0
6.0,1473.0,39.25598,-84.36326,1113792.0
7.0,788.0,39.14242,-75.55559,935565.0
8.0,754.0,39.71395,-84.09963,813115.0
9.0,782.0,59.95327,10.7506,791142.0
10.0,1235.0,44.7056,-85.60774,1113823.0
11.0,2635.0,59.47421,17.87471,295373.0
12.0,1656.0,51.51141,-0.14899,36455.0
13.0,1717.0,51.27837,1.08021,168537.0
14.0,2051.0,33.52534,-86.75177,182410.0
15.0,665.0,58.41464,15.65534,145607.0
16.0,2068.0,39.87124,-86.143,494036.0
17.0,726.0,33.70259,-78.9201,313667.0
18.0,651.0,57.6877,11.90874,720242.0
19.0,1384.0,59.9494,10.53186,1003365.0
20.0,1545.0,33.88067,-84.4004,249494.0
21.0,1935.0,59.31833,18.06623,81551.0
22.0,1625.0,37.43087,-122.15535,1096897.0
23.0,2418.0,59.52115,10.1968,815672.0
24.0,2118.0,28.04303,-82.38039,15518.0
25.0,1723.0,59.38008,17.96894,1113109.0
26.0,1562.0,34.95601,-82.46656,715043.0
27.0,2194.0,33.22865,-97.10772,1029161.0
28.0,815.0,39.18862,-84.36742,181887.0
29.0,896.0,37.36748,-122.11143,34535.0
30.0,2598.0,50.8522,3.28641,1113844.0
