poi_id,eff_time,lat,lon,times
1,2637.0,-23.5686766667,-46.6476315667,954079.0
2,2006.0,37.4159266667,-122.0774966,24918.0
3,1356.0,41.78068045,-71.4427414833,291420.0
4,921.0,33.7650564167,-84.3338499167,48180.0
5,1670.0,34.0322372167,-84.1877172333,165299.0
6,1936.0,41.6897669183,-72.9127058387,1055701.0
7,1346.0,40.7660465344,-111.90361619,59609.0
8,1025.0,47.6745660833,-122.3174065167,266075.0
9,1300.0,52.37899702,6.26471829,646838.0
10,1215.0,48.0690211058,-122.1277302504,1035263.0
11,2503.0,61.0587845759,28.1891256444,845439.0
12,975.0,35.7760924492,-78.6441802483,1113817.0
13,1753.0,37.3924678132,-122.0407998562,53235.0
14,2017.0,37.7526068667,-122.41844415,14427.0
15,1446.0,59.33711928,18.01511633,676881.0
16,1621.0,46.776201725,17.6606994867,960273.0
17,2520.0,38.8799931195,-77.1108512428,235976.0
18,1971.0,57.6977100333,14.47431615,604870.0
19,872.0,33.8746846771,-84.487054646,26669.0
20,2543.0,35.2185580595,-80.848706821,416180.0
21,1904.0,63.17554938,14.50687003,1111309.0
22,962.0,42.8873551833,-85.8353442,906628.0
23,913.0,37.9003138654,-122.3075299061,482618.0
24,1069.0,52.0874542667,5.1215113167,82773.0
25,2258.0,37.9587244481,-122.0932916827,113791.0
26,2613.0,47.79110032,-117.34725821,883730.0
27,1709.0,30.159278228,-97.7910852708,55554.0
28,2078.0,35.0365938818,-85.3070354462,158080.0
29,2545.0,33.8011622228,-116.5390527248,679730.0
30,1296.0,34.8561655167,-82.4544938167,293434.0
