poi_id,eff_time,lat,lon,times
1.0,2530.0,1.34734,103.85757,1044340.0
2.0,2293.0,27.96408,-82.44568,243401.0
3.0,1650.0,39.24221,-96.55818,570231.0
4.0,1266.0,30.24736,-97.87163,20063.0
5.0,923.0,37.7331,-122.32515,34055.0
6.0,1674.0,35.57104,139.74637,664879.0
7.0,1530.0,40.12588,-74.64169,119581.0
8.0,2452.0,30.56393,-97.77696,14802.0
9.0,1991.0,37.46861,-122.23197,19572.0
10.0,1761.0,37.67322,-122.40291,54127.0
11.0,1882.0,22.11903,114.30586,188512.0
12.0,1809.0,32.93677,-96.8459,10907.0
13.0,1209.0,47.53527,-122.43858,13606.0
14.0,1862.0,37.76467,-122.23008,255057.0
15.0,2247.0,37.75395,-122.41224,14710.0
16.0,680.0,35.73553,-78.8645,632637.0
17.0,1606.0,43.10556,-89.39628,740918.0
18.0,1552.0,33.19273,-111.79375,249593.0
19.0,1202.0,33.56038,-111.86847,365931.0
20.0,1483.0,49.27805,-123.11891,814981.0
21.0,1639.0,32.26828,-107.6905,693936.0
22.0,2432.0,37.71301,-122.25687,18393.0
23.0,1020.0,34.24036,-118.6242,59462.0
24.0,1898.0,34.00703,-81.09074,45245.0
25.0,2178.0,-5.07884,119.44369,1001770.0
26.0,2168.0,43.61042,-116.52576,1016018.0
27.0,1473.0,37.76779,-122.41225,38759.0
28.0,1777.0,38.22053,-87.50349,1110908.0
29.0,819.0,33.64736,-117.84597,447277.0
30.0,1407.0,39.28944,-76.77905,710904.0
